latitude,longitude,incomegroup,private01,Number of Student
52.3941095,16.91838,High income,0.0,137757.0
52.3944118,16.9162178,High income,1.0,102012.0
52.397269,16.922152,High income,1.0,12121.0
52.3989542,16.9331725,High income,0.0,28774.0
52.4005164,16.8633465,High income,1.0,10117.0
52.4006871,16.9050062,High income,1.0,12137.0
52.4010314,13.0119098,High income,0.0,104987.0
52.402457,16.9000372,High income,1.0,10117.0
52.4040121,16.9225663,High income,1.0,13757.0
52.4061349,30.9393222,Upper middle income,0.0,9700.0
52.4062052,16.9184047,High income,0.0,103249.0
52.4064235,30.9355323,Upper middle income,1.0,37153.0
52.4071747,-1.5037461,High income,0.0,160937.0
52.4071972,16.9163215,High income,0.0,27676.0
52.4083974,16.9154021,High income,0.0,354819.0
52.4090439,16.9379008,High income,1.0,12137.0
52.4097395,16.918381,High income,0.0,62208.0
52.4100522,16.9287566,High income,0.0,27722.0
52.4104567,16.9400784,High income,1.0,10123.0
52.411708,12.5369419,High income,0.0,13953.0
52.412616,13.0508167,High income,0.0,31892.0
52.415403,16.981153,High income,1.0,10095.0
52.4158079,16.9315248,High income,1.0,23173.0
52.4174567,-4.0638232,High income,0.0,32338.0
52.4232678,13.2616581,High income,1.0,9016.0
52.4271447,16.9042848,High income,0.0,91982.0
52.4280651,31.0156838,Upper middle income,0.0,18382.0
52.4315983,13.5391761,High income,1.0,19744.0
52.4325322,31.0029697,Upper middle income,0.0,27165.0
52.4329957,-1.9936128,High income,0.0,15057.0
52.438743,13.3286091,High income,1.0,3430.0
52.4420079,31.001369,Upper middle income,0.0,81372.0
52.4508168,-1.9305135,High income,0.0,190326.0
52.4543245,13.2934768,High income,0.0,479785.0
52.4556159,13.3945178,High income,1.0,1819.0
52.4692107,13.3114154,High income,1.0,3122.0
52.4813851,-1.9063332,High income,0.0,16422.0
52.4827628,-1.8868685,High income,0.0,180121.0
52.4848791,13.3367862,High income,0.0,46549.0
52.4868584,-1.8882174,High income,0.0,86915.0
52.488135,-113.7382612,High income,1.0,2965.0
52.4882435,13.5339253,High income,1.0,5882.0
52.493115,13.525779,High income,0.0,64011.0
52.505167,13.2135087,High income,1.0,423.0
52.5051966,13.3780553,High income,1.0,6099.0
52.5092431,13.3269635,High income,0.0,34902.0
52.5116355,13.3149711,High income,1.0,2943.0
52.5125322,13.3269446,High income,0.0,313888.0
52.5127908,13.3892236,High income,1.0,2577.0
52.5128571,13.4158602,High income,1.0,1208.0
52.5134004,13.3911098,High income,0.0,7183.0
52.5136427,13.3220059,High income,1.0,3790.0
52.5151424,13.3973651,High income,1.0,189.0
52.5153848,13.3962809,High income,1.0,141.0
52.5156495,13.4011508,High income,1.0,1603.0
52.5157955,13.3281346,High income,1.0,1998.0
52.517883,13.3936551,High income,0.0,310972.0
52.5185413,13.3255643,High income,1.0,3275.0
52.5208286,17.5946103,High income,1.0,10118.0
52.5234633,13.3425116,High income,1.0,1817.0
52.5241503,13.288983,High income,1.0,3841.0
52.527587,103.8651835,Upper middle income,0.0,30631.0
52.5323877,13.3832152,High income,0.0,1542.0
52.5370248,13.6058136,High income,0.0,16205.0
52.5370767,85.195055,Upper middle income,0.0,78036.0
52.537721,17.608076,High income,0.0,13134.0
52.5393359,19.6973875,High income,0.0,15558.0
52.5446292,19.7072468,High income,1.0,13765.0
52.545175,13.351628,High income,0.0,92632.0
52.5580339,13.4393842,High income,0.0,5687.0
52.578753,13.3096909,High income,1.0,2036.0
52.5880528,-2.1274832,High income,0.0,164222.0
52.6101679,39.5977399,Upper middle income,0.0,70338.0
52.6177452,39.6169192,Upper middle income,0.0,44232.0
52.6177452,39.6169192,Upper middle income,1.0,14242.0
52.6211393,-1.1246325,High income,0.0,112842.0
52.6219215,1.2391761,High income,0.0,98146.0
52.6265051,38.4888485,Upper middle income,0.0,45817.0
52.6298398,-1.1398564,High income,0.0,190142.0
52.6301718,1.296707,High income,0.0,13399.0
52.6567044,19.0690316,High income,1.0,13746.0
52.6580189,19.0697174,High income,0.0,13134.0
52.6648021,-8.6285562,High income,0.0,15512.0
52.670136,-8.5526849,High income,1.0,20353.0
52.67553,-8.6475242,High income,0.0,47604.0
52.690241,-8.9170193,High income,0.0,322430.0
52.7031014,21.0740164,High income,1.0,10837.0
52.7181292,41.4628022,Upper middle income,0.0,70201.0
52.7209126,8.2941199,High income,0.0,88071.0
52.7211232,41.4462832,Upper middle income,0.0,146310.0
52.7217175,41.4566492,Upper middle income,0.0,47212.0
52.731994,15.2521619,High income,0.0,22716.0
52.7476937,15.2567312,High income,1.0,13776.0
52.7650253,-1.2320904,High income,0.0,112347.0
52.778955,-2.4277048,High income,0.0,21614.0
52.7981032,18.2632367,High income,1.0,5621.0
52.8272259,-6.936098,High income,0.0,45958.0
52.8326932,13.8167934,High income,0.0,10176.0
52.869841,20.6274619,High income,1.0,8758.0
52.8812175,20.6041654,High income,0.0,13134.0
52.8857803,40.51548,Upper middle income,0.0,49126.0
52.9052658,12.7947729,High income,1.0,840.0
52.9378882,-1.4971764,High income,0.0,163763.0
52.9397827,-1.1929996,High income,0.0,194715.0
52.9508828,36.0639716,Upper middle income,0.0,142591.0
52.9581371,-1.1542327,High income,0.0,60330.0
52.9776595,36.0345762,Upper middle income,0.0,61900.0
52.9785223,36.05227,Upper middle income,0.0,36383.0
53.0034373,-2.272053,High income,0.0,52649.0
53.0090658,-2.1761383,High income,0.0,114162.0
53.0122761,18.6095988,High income,1.0,79344.0
53.0184784,18.5136364,High income,1.0,10123.0
53.0199172,18.6071942,High income,1.0,12132.0
53.0353713,158.6645716,Upper middle income,0.0,42903.0
53.0360864,158.6488386,Upper middle income,0.0,97941.0
53.0526226,-3.0061652,High income,0.0,34331.0
53.0726354,8.7938194,High income,0.0,67669.0
53.0749057,21.5739392,High income,1.0,10085.0
53.0975389,8.7692148,High income,0.0,5828.0
53.103587,8.8596622,High income,1.0,13227.0
53.1067848,8.8520527,High income,0.0,143597.0
53.10681,9.16349,High income,1.0,1753.0
53.1154192,23.1484361,High income,0.0,136042.0
53.1170987,23.1466872,High income,0.0,75522.0
53.1191675,18.0210034,High income,1.0,12121.0
53.1192071,23.1760326,High income,1.0,7074.0
53.1240057,18.0030904,High income,1.0,7077.0
53.125376,26.0393657,Upper middle income,0.0,30025.0
53.1272627,17.9936553,High income,1.0,12350.0
53.1299539,18.0099174,High income,0.0,3110.0
53.1305812,23.1653094,High income,0.0,32584.0
53.1305812,23.1653094,High income,1.0,7075.0
53.1311376,18.0191983,High income,0.0,13356.0
53.1328987,17.9914173,High income,1.0,10117.0
53.1369572,23.130801,High income,1.0,8763.0
53.1414032,23.1683083,High income,1.0,13765.0
53.1432581,18.1307625,High income,0.0,90553.0
53.1449741,23.0770298,High income,1.0,8763.0
53.1467333,8.183124,High income,0.0,96516.0
53.1556817,34.1197937,Upper middle income,0.0,80878.0
53.156574,16.763768,High income,0.0,22797.0
53.160525,22.049945,High income,0.0,19589.0
53.1670277,8.6516237,High income,1.0,4637.0
53.1672111,45.107812,Upper middle income,0.0,44922.0
53.1726058,22.0396287,High income,1.0,8763.0
53.1801605,22.0827163,High income,1.0,13765.0
53.1812315,45.003547,Upper middle income,0.0,92884.0
53.1842276,50.0769112,Upper middle income,0.0,45210.0
53.1949918,50.1326571,Upper middle income,1.0,14250.0
53.196453,50.0985375,Upper middle income,0.0,38274.0
53.2002688,50.1273378,Upper middle income,0.0,46088.0
53.2002805,50.1060738,Upper middle income,0.0,30115.0
53.2002807,-2.8998193,High income,0.0,86376.0
53.2007734,50.1044066,Upper middle income,0.0,68221.0
53.2015166,50.1063126,Upper middle income,1.0,15150.0
53.2071395,50.158938,Upper middle income,1.0,14259.0
53.2088714,50.1245439,Upper middle income,0.0,128348.0
53.216185,50.2109881,Upper middle income,0.0,45495.0
53.2226496,50.1728035,Upper middle income,0.0,71328.0
53.2230091,44.9796111,Upper middle income,0.0,64398.0
53.224272,45.000279,Upper middle income,0.0,42087.0
53.2251981,50.3198954,Upper middle income,1.0,14268.0
53.2279107,-0.5501933,High income,0.0,128600.0
53.2289539,10.4013612,High income,0.0,52672.0
53.2295205,-4.1299873,High income,0.0,22385.0
53.2438852,-0.5365941,High income,0.0,12944.0
53.2494036,34.3425597,Upper middle income,0.0,43942.0
53.2661685,50.5628796,Upper middle income,0.0,53606.0
53.2775483,-9.0106931,High income,0.0,61030.0
53.2791549,-9.0617372,High income,0.0,322430.0
53.2805149,-6.1523205,High income,0.0,7864.0
53.2809908,16.4918155,High income,0.0,13134.0
53.2910794,-6.3634551,High income,0.0,97605.0
53.3034066,34.3051722,Upper middle income,0.0,56159.0
53.3309891,-6.2781178,High income,1.0,43349.0
53.3337302,-6.2299917,High income,0.0,318684.0
53.338495,83.772816,Upper middle income,0.0,81732.0
53.3391467,-6.263111,High income,1.0,9018.0
53.340538,-6.265492,High income,1.0,35251.0
53.3411883,-6.2504237,High income,1.0,21375.0
53.341733,83.760878,Upper middle income,0.0,46242.0
53.3423522,-6.2500908,High income,1.0,11309.0
53.3426559,83.7834162,Upper middle income,0.0,41677.0
53.3429118,-6.2780766,High income,0.0,322430.0
53.343176,83.787854,Upper middle income,0.0,29445.0
53.3436911,-6.2646852,High income,1.0,9755.0
53.3437935,-6.2545716,High income,0.0,133512.0
53.3454772,-6.2657261,High income,1.0,4137.0
53.3460406,-6.2588753,High income,1.0,19115.0
53.3482087,83.7757878,Upper middle income,0.0,200142.0
53.3489292,-6.2429928,High income,0.0,39965.0
53.3491288,-110.8728214,High income,0.0,10067.0
53.358569,-6.2834517,High income,0.0,268600.0
53.3677983,7.1821689,High income,0.0,27501.0
53.368294,83.684181,Upper middle income,0.0,37986.0
53.3708985,-6.2489963,High income,0.0,70721.0
53.3733921,-6.2345815,High income,0.0,96907.0
53.3784892,-1.4663097,High income,0.0,179030.0
53.3794994,-6.5977352,High income,0.0,2068.0
53.3813502,-1.4884229,High income,0.0,182511.0
53.384478,-6.6011155,High income,0.0,172652.0
53.3908007,-2.8922988,High income,0.0,83136.0
53.397047,58.973295,Upper middle income,0.0,45817.0
53.4036596,-2.9730806,High income,0.0,224096.0
53.4046031,-6.3791287,High income,0.0,41042.0
53.4047824,-2.965299,High income,0.0,154631.0
53.4085544,-2.969074,High income,0.0,10463.0
53.4094852,14.5163405,High income,1.0,12121.0
53.4148754,18.4467316,High income,1.0,10117.0
53.4176602,-7.9035815,High income,0.0,37441.0
53.42299,14.554409,High income,0.0,71321.0
53.426024,14.55439,High income,0.0,1094.0
53.429105,14.5641279,High income,0.0,16001.0
53.4364995,14.5447261,High income,0.0,181809.0
53.436661,14.5411,High income,1.0,8760.0
53.4379066,14.5292122,High income,1.0,12127.0
53.4479759,14.514332,High income,1.0,10079.0
53.449041,14.492048,High income,1.0,10091.0
53.4517089,14.5036834,High income,1.0,7074.0
53.4611555,9.9691408,High income,0.0,31824.0
53.4684331,-2.2365536,High income,0.0,4666.0
53.4709927,-2.2391516,High income,0.0,257931.0
53.4846984,-2.27125,High income,0.0,136509.0
53.5003547,18.7683429,High income,1.0,4786.0
53.5014536,49.397416,Upper middle income,1.0,14242.0
53.505346,49.283324,Upper middle income,1.0,28534.0
53.5254179,-113.4167524,High income,1.0,5244.0
53.5395842,8.5820223,High income,0.0,17580.0
53.540317,10.0048654,High income,0.0,8042.0
53.5403823,9.9941965,High income,1.0,915.0
53.5413878,9.9931255,High income,1.0,8069.0
53.5459598,9.9307961,High income,1.0,2738.0
53.5470544,-113.506372,High income,0.0,86026.0
53.5474149,9.9870523,High income,1.0,2826.0
53.5479279,8.0882846,High income,0.0,18778.0
53.5511666,9.9346218,High income,1.0,35951.0
53.5549326,10.0711324,High income,1.0,3715.0
53.5557467,13.2473348,High income,0.0,10778.0
53.5560772,10.0224979,High income,0.0,127562.0
53.557478,9.9917318,High income,1.0,2932.0
53.5588278,-2.8703472,High income,0.0,336632.0
53.5589973,9.9829868,High income,1.0,3097.0
53.56071,-113.4462203,High income,1.0,14888.0
53.5615022,21.0123799,High income,0.0,23591.0
53.56703,10.0314365,High income,0.0,4915.0
53.5685985,10.1067479,High income,0.0,21380.0
53.5686303,-113.502326,High income,0.0,134881.0
53.5706838,9.9987791,High income,0.0,6701.0
53.5708846,10.1048911,High income,1.0,2506.0
53.5745849,-2.4369001,High income,0.0,51813.0
53.5747726,37.0332605,Upper middle income,0.0,32762.0
53.578147,9.7284182,High income,1.0,8559.0
53.5824747,10.0502755,High income,1.0,43165.0
53.5889131,17.8649078,High income,1.0,7075.0
53.636323,55.9378072,Upper middle income,0.0,40558.0
53.6428285,-1.7780981,High income,0.0,160183.0
53.6849058,23.8400951,Upper middle income,0.0,110519.0
53.692778,17.570469,High income,1.0,7076.0
53.696156,23.848329,Upper middle income,0.0,48483.0
53.7007978,23.8172144,Upper middle income,0.0,11710.0
53.7246227,91.4472905,Upper middle income,0.0,159655.0
53.7290604,18.9269045,High income,1.0,8757.0
53.7536517,9.671974,High income,1.0,12348.0
53.7555614,87.1309314,Upper middle income,0.0,76498.0
53.7601848,20.4608081,High income,0.0,145931.0
53.7645095,-2.708346,High income,0.0,193698.0
53.7730979,-0.3669859,High income,0.0,119461.0
53.7803021,20.4661613,High income,1.0,15045.0
53.7914677,-1.766069,High income,0.0,87505.0
53.794181,20.496005,High income,1.0,12137.0
53.7981075,20.4940699,High income,1.0,8760.0
53.8035274,-1.5480355,High income,0.0,203702.0
53.8066815,-1.5550328,High income,0.0,224040.0
53.808845,-1.551577,High income,0.0,12177.0
53.8193494,-101.2364889,High income,0.0,8959.0
53.8342754,10.703648,High income,0.0,19472.0
53.8370417,10.7004772,High income,0.0,25834.0
53.8479644,35.8358541,Upper middle income,0.0,27629.0
53.8482545,-1.6452573,High income,0.0,17595.0
53.8609554,27.5207197,Upper middle income,1.0,50126.0
53.861487,27.4850439,Upper middle income,0.0,51241.0
53.8649328,10.6820977,High income,0.0,2425.0
53.8699361,27.6601357,Upper middle income,1.0,54476.0
53.8783113,27.6079275,Upper middle income,0.0,164876.0
53.8865678,27.5387032,Upper middle income,0.0,22769.0
53.886864,27.5418905,Upper middle income,0.0,38903.0
53.8922034,-122.8133607,High income,0.0,23487.0
53.8925484,27.5489242,Upper middle income,0.0,17437.0
53.8938988,27.5460609,Upper middle income,0.0,5200.0
53.893946,27.5469736,Upper middle income,0.0,235303.0
53.8946853,27.5445297,Upper middle income,0.0,102484.0
53.8950807,27.5736264,Upper middle income,1.0,12686.0
53.9028646,27.5577134,Upper middle income,0.0,12984.0
53.9062243,27.576388,Upper middle income,0.0,89246.0
53.9073908,27.5777556,Upper middle income,0.0,49739.0
53.9080343,30.3439963,Upper middle income,0.0,65596.0
53.9119749,30.3159634,Upper middle income,0.0,86260.0
53.9121062,27.5764513,Upper middle income,0.0,117261.0
53.9147803,27.5983215,Upper middle income,0.0,16802.0
53.9188056,27.5937052,Upper middle income,0.0,105612.0
53.9210216,27.5930322,Upper middle income,0.0,188345.0
53.9210216,27.5930322,Upper middle income,1.0,10473.0
53.9226577,27.6010486,Upper middle income,0.0,8987.0
53.9274465,27.622252,Upper middle income,0.0,77253.0
53.935453,27.4896088,Upper middle income,0.0,56071.0
53.9461089,-1.0517718,High income,0.0,83775.0
53.9644012,18.5441226,High income,1.0,7074.0
53.9662542,-1.0828762,High income,0.0,54399.0
53.9842765,-6.3933705,High income,0.0,23949.0
54.0103942,-2.7877294,High income,0.0,81664.0
54.0755448,12.1035044,High income,0.0,115712.0
54.0912126,12.1449482,High income,0.0,2440.0
54.0949653,13.374584,High income,0.0,78285.0
54.0966714,22.9327021,High income,0.0,13135.0
54.1470827,19.4216109,High income,1.0,10123.0
54.1557235,19.4193687,High income,0.0,9001.0
54.1574627,37.5874394,Upper middle income,0.0,44998.0
54.166616,37.5870732,Upper middle income,0.0,90989.0
54.1724858,37.5739414,Upper middle income,1.0,16372.0
54.1878096,45.1817099,Upper middle income,0.0,239378.0
54.195376,9.121792,High income,0.0,9074.0
54.1960407,16.2166947,High income,0.0,15567.0
54.199951,16.1751979,High income,1.0,7077.0
54.2036041,16.1972088,High income,0.0,118646.0
54.25912,-8.383619,High income,0.0,297240.0
54.2791632,-8.461323,High income,0.0,27540.0
54.2937153,30.989118,Upper middle income,0.0,107750.0
54.3148242,48.4052301,Upper middle income,0.0,54157.0
54.3171159,48.4065799,Upper middle income,0.0,45423.0
54.317718,-2.747215,Upper middle income,1.0,1521.0
54.3255888,48.3918169,Upper middle income,0.0,43617.0
54.327595,10.1294623,High income,0.0,3572.0
54.3325594,10.1801783,High income,0.0,48984.0
54.3333944,48.4733109,Upper middle income,1.0,57853.0
54.3389309,13.0741226,High income,0.0,17509.0
54.3460549,10.1147022,High income,0.0,221086.0
54.3461922,18.6635292,High income,0.0,27561.0
54.3506444,18.6489861,High income,0.0,27644.0
54.351079,48.3900111,Upper middle income,0.0,101699.0
54.3553043,18.6506225,High income,1.0,7074.0
54.3599386,18.6432946,High income,1.0,10117.0
54.3624405,18.6355591,High income,1.0,12127.0
54.3659127,18.6228613,High income,0.0,49162.0
54.369173,48.5951182,Upper middle income,0.0,65306.0
54.3716751,18.6163277,High income,0.0,167117.0
54.3716751,18.6163277,High income,1.0,61380.0
54.3771215,18.6147622,High income,1.0,8763.0
54.3890797,18.5842916,High income,1.0,12356.0
54.3961355,18.5743202,High income,0.0,212332.0
54.3961355,18.5743202,High income,1.0,7922.0
54.4167019,18.5717862,High income,1.0,12127.0
54.419959,18.5625195,High income,0.0,25564.0
54.4289756,18.5636285,High income,1.0,12121.0
54.4525039,17.042463,High income,0.0,35041.0
54.474611,17.026793,High income,1.0,7075.0
54.507679,18.530359,High income,1.0,13757.0
54.508946,36.2727251,Upper middle income,0.0,55474.0
54.518041,18.53644,High income,1.0,10118.0
54.526062,18.5127849,High income,1.0,10045.0
54.5429687,18.5461962,High income,1.0,12353.0
54.5706753,-1.2352671,High income,0.0,136371.0
54.5844087,-5.9340493,High income,0.0,308395.0
54.5938817,-5.9610391,High income,0.0,141522.0
54.604228,18.2280349,High income,1.0,7075.0
54.613361,39.723858,Upper middle income,0.0,44092.0
54.6224048,39.7101378,Upper middle income,0.0,44648.0
54.6245761,39.7521326,Upper middle income,0.0,51364.0
54.6299937,39.7329738,Upper middle income,0.0,13213.0
54.6366185,39.6560004,Upper middle income,0.0,44232.0
54.7116095,20.46453,Upper middle income,0.0,40619.0
54.714955,-113.3085451,High income,0.0,186829.0
54.7158123,25.2874045,High income,0.0,41143.0
54.7163602,20.5312587,Upper middle income,1.0,14259.0
54.717822,55.946345,Upper middle income,0.0,27629.0
54.7201265,55.9329461,Upper middle income,0.0,158006.0
54.720665,20.498349,Upper middle income,0.0,65462.0
54.7211542,55.9442251,Upper middle income,0.0,30438.0
54.7218856,55.9465675,Upper middle income,0.0,39812.0
54.7242934,20.5274806,Upper middle income,0.0,36124.0
54.7249092,55.9424673,Upper middle income,0.0,39990.0
54.7379941,55.9837261,Upper middle income,0.0,165334.0
54.7649859,-1.5782029,High income,0.0,123968.0
54.768415,32.0475301,Upper middle income,0.0,42654.0
54.7684359,32.0601963,Upper middle income,0.0,44607.0
54.7704424,32.0724837,Upper middle income,0.0,39332.0
54.7736363,9.4508789,High income,0.0,29042.0
54.7766669,9.4582135,High income,0.0,10627.0
54.7845032,32.0452469,Upper middle income,0.0,46433.0
54.7848844,32.0536068,Upper middle income,0.0,38134.0
54.8193271,56.0686152,Upper middle income,0.0,114298.0
54.8331874,37.6153588,Upper middle income,0.0,29459.0
54.8477462,83.0943884,Upper middle income,0.0,59489.0
54.8512157,83.1069548,Upper middle income,0.0,42002.0
54.890876,-2.922234,High income,0.0,20993.0
54.9040393,-1.3926674,High income,0.0,111273.0
54.9045634,52.3120439,Upper middle income,0.0,27614.0
54.9523426,-7.7213287,High income,0.0,15074.0
54.9684075,-1.6286104,High income,1.0,5759.0
54.969412,73.384421,Upper middle income,0.0,69233.0
54.9752763,73.4334962,Upper middle income,0.0,44162.0
54.976831,-1.6092926,High income,0.0,203103.0
54.9791871,-1.6146608,High income,0.0,165171.0
54.9857672,73.3741332,Upper middle income,0.0,43064.0
54.9861594,82.8631949,Upper middle income,0.0,75488.0
54.9870631,82.9150706,Upper middle income,0.0,212219.0
54.9871518,73.3773048,Upper middle income,1.0,13491.0
54.989887,73.358065,Upper middle income,0.0,115214.0
54.9905523,82.9098585,Upper middle income,0.0,38462.0
54.9905523,82.9098585,Upper middle income,1.0,76415.0
54.9920623,73.2874351,Upper middle income,0.0,44459.0
54.9922582,73.3586621,Upper middle income,0.0,34506.0
55.0004707,83.0176592,Upper middle income,0.0,204935.0
55.0137933,82.9519205,Upper middle income,0.0,112294.0
55.016959,82.959114,Upper middle income,0.0,49867.0
55.0222918,73.390543,Upper middle income,1.0,12739.0
55.0228371,73.3007737,Upper middle income,0.0,76583.0
55.0262638,73.2908041,Upper middle income,0.0,103869.0
55.0278513,73.2649334,Upper middle income,0.0,60682.0
55.0279109,82.9804003,Upper middle income,0.0,98244.0
55.028205,82.9164491,Upper middle income,0.0,42276.0
55.028392,82.914695,Upper middle income,0.0,93019.0
55.031646,82.920618,Upper middle income,0.0,45482.0
55.0341699,82.9293021,Upper middle income,0.0,148942.0
55.0360634,82.919555,Upper middle income,0.0,45211.0
55.0544552,10.6020067,High income,0.0,13226.0
55.0571614,82.9119732,Upper middle income,1.0,14268.0
55.0650289,82.896788,Upper middle income,1.0,14268.0
55.0652186,10.6192228,High income,0.0,3889.0
55.065677,82.9263202,Upper middle income,0.0,104047.0
55.137191,36.6070589,Upper middle income,0.0,42879.0
55.1378531,61.4515157,Upper middle income,1.0,12739.0
55.139872,61.3735898,Upper middle income,0.0,43035.0
55.1428205,-6.6709545,High income,0.0,157870.0
55.1535676,59.6721799,Upper middle income,0.0,2712.0
55.1535676,59.6721799,Upper middle income,1.0,16178.0
55.1538175,61.4103212,Upper middle income,0.0,36202.0
55.1595136,61.3877294,Upper middle income,0.0,45284.0
55.1605752,61.3702391,Upper middle income,0.0,316623.0
55.1774814,61.3196576,Upper middle income,0.0,73347.0
55.1777529,30.2253224,Upper middle income,0.0,45801.0
55.1781968,30.2351773,Upper middle income,0.0,7279.0
55.18372,61.3951316,Upper middle income,0.0,29430.0
55.192558,30.219173,Upper middle income,0.0,46673.0
55.1974918,30.214986,Upper middle income,0.0,32081.0
55.1984224,61.3205282,Upper middle income,1.0,14268.0
55.205534,11.767676,High income,0.0,22605.0
55.2936268,65.3231694,Upper middle income,0.0,43035.0
55.3299475,86.1741004,Upper middle income,0.0,34269.0
55.3358269,86.1717184,Upper middle income,0.0,38227.0
55.3365902,86.1611974,Upper middle income,0.0,24917.0
55.3382591,86.164726,Upper middle income,0.0,42276.0
55.348317,86.077574,Upper middle income,0.0,77459.0
55.3911681,85.9977629,Upper middle income,1.0,14250.0
55.3976862,10.385309,High income,0.0,6079.0
55.4103069,37.9024513,Upper middle income,1.0,12723.0
55.43452,65.3422676,Upper middle income,0.0,24854.0
55.486321,9.480276,High income,0.0,3093.0
55.4881195,9.4823798,High income,0.0,20954.0
55.4992228,9.4739341,High income,0.0,12957.0
55.5307989,28.6473265,Upper middle income,0.0,56816.0
55.5333182,89.2001072,Upper middle income,0.0,34427.0
55.582026,37.3855235,Upper middle income,0.0,47493.0
55.5944781,37.3601866,Upper middle income,1.0,25462.0
55.6008252,38.1145978,Upper middle income,1.0,14268.0
55.6078222,12.9965125,High income,1.0,1570.0
55.642348,37.533071,Upper middle income,0.0,69286.0
55.6440126,38.0074025,Upper middle income,0.0,43730.0
55.6471984,37.4904372,Upper middle income,0.0,111018.0
55.649458,37.5126189,Upper middle income,0.0,47322.0
55.6505192,37.5019844,Upper middle income,0.0,122448.0
55.6505192,37.5019844,Upper middle income,1.0,12739.0
55.6508514,12.5419012,High income,0.0,20211.0
55.6520522,37.4989356,Upper middle income,1.0,14242.0
55.653207,12.1407801,High income,0.0,55610.0
55.6536909,37.5183478,Upper middle income,0.0,44523.0
55.659635,12.590958,High income,0.0,9449.0
55.663349,37.561904,Upper middle income,0.0,79168.0
55.6642507,12.5359436,High income,0.0,1638.0
55.6651109,37.4793589,Upper middle income,0.0,446830.0
55.6699354,37.4802999,Upper middle income,0.0,137750.0
55.6728244,37.4846619,Upper middle income,0.0,32656.0
55.6728244,37.4846619,Upper middle income,1.0,14250.0
55.6747254,37.5611912,Upper middle income,1.0,31026.0
55.6759999,37.4867074,Upper middle income,0.0,14049.0
55.6759999,37.4867074,Upper middle income,1.0,15599.0
55.6811443,12.6054262,High income,0.0,696.0
55.6815652,12.5296944,High income,0.0,155469.0
55.6816914,12.6061998,High income,0.0,2294.0
55.682303,12.5524214,High income,0.0,5440.0
55.6824588,12.6062817,High income,0.0,1126.0
55.6832065,37.4701097,Upper middle income,0.0,23229.0
55.6872957,37.90082,Upper middle income,0.0,29445.0
55.6922007,37.5549784,Upper middle income,0.0,134132.0
55.698677,37.793395,Upper middle income,0.0,52226.0
55.702514,37.625403,Upper middle income,0.0,18935.0
55.7036594,52.3499223,Upper middle income,0.0,31915.0
55.7039349,37.5286696,Upper middle income,0.0,592035.0
55.704559,37.5698895,Upper middle income,1.0,12736.0
55.707632,37.6576741,Upper middle income,1.0,12739.0
55.7107897,37.5778246,Upper middle income,0.0,358425.0
55.7107897,37.5778246,Upper middle income,1.0,29270.0
55.7119483,13.203493,High income,0.0,86196.0
55.713143,37.816152,Upper middle income,0.0,118022.0
55.714852,52.3696525,Upper middle income,0.0,21529.0
55.7163359,37.6951702,Upper middle income,1.0,12739.0
55.719903,37.600758,Upper middle income,0.0,65179.0
55.7215273,37.5806505,Upper middle income,0.0,55179.0
55.7265106,37.5336771,Upper middle income,0.0,43730.0
55.7276731,37.6273467,Lower middle income,0.0,26480.0
55.7276731,37.6273467,Upper middle income,1.0,14250.0
55.7301734,37.5669033,Upper middle income,0.0,8143.0
55.7301734,37.5669033,Upper middle income,0.0,40706.0
55.730245,37.81649,Upper middle income,0.0,14049.0
55.730245,37.81649,Upper middle income,1.0,16673.0
55.7315594,37.615116,Upper middle income,0.0,24811.0
55.7338051,37.4389448,Upper middle income,1.0,12739.0
55.7342703,49.1701571,Upper middle income,0.0,38134.0
55.7345329,37.6659071,Upper middle income,0.0,44523.0
55.735593,37.5953701,Upper middle income,0.0,42185.0
55.7360065,37.6636429,Upper middle income,1.0,12732.0
55.7387554,37.5949486,Upper middle income,1.0,26981.0
55.7398713,37.4094451,Upper middle income,0.0,44703.0
55.7405043,37.4086545,Upper middle income,1.0,15142.0
55.7405319,37.5494594,Upper middle income,0.0,29474.0
55.7416229,49.1790847,Upper middle income,0.0,38134.0
55.7434783,37.6668396,Upper middle income,0.0,43208.0
55.745587,37.6375471,Upper middle income,0.0,43942.0
55.746149,37.6561099,Upper middle income,0.0,43954.0
55.748875,37.52373,Upper middle income,0.0,25929.0
55.7517442,37.5903694,Upper middle income,0.0,42327.0
55.7531869,37.6053408,Upper middle income,0.0,30093.0
55.754754,37.725878,Upper middle income,1.0,15302.0
55.7554695,37.7087429,Upper middle income,0.0,174491.0
55.7561286,37.5903012,Upper middle income,0.0,17578.0
55.7561422,37.603916,Upper middle income,0.0,13452.0
55.7591449,37.6024674,Upper middle income,1.0,15133.0
55.760508,37.621054,Upper middle income,0.0,50627.0
55.7605832,37.6100345,Upper middle income,0.0,77527.0
55.7614266,37.6109302,Upper middle income,0.0,3195.0
55.761458,37.6332752,Upper middle income,0.0,29311.0
55.7615806,37.6325269,Upper middle income,1.0,7320.0
55.7618281,49.1530647,Upper middle income,0.0,39611.0
55.7627653,37.6019366,Upper middle income,0.0,42353.0
55.7627995,37.6639281,Upper middle income,0.0,56470.0
55.7631502,37.6754647,Upper middle income,0.0,154212.0
55.763449,37.6617969,Upper middle income,0.0,54021.0
